name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Vagator beach Goa india,"Vagator, Anjuna, Goa 403509, India",4.4,30.0,ChIJj20T8_3pvzsRxe68CHW8xFw,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.587991,73.7345501,,,['beaches'],0.5977823159139405,1,2,0.8500000000000001,0.849386582017845,0.29809866585568795,0.6288714155529822,0.895085114987361,0.7025828103083382,True,1
Hill Top Goa,"Hilltop, Ozran Beach Rd, near St. Michael's School, Vagator, Goa 403509, India",4.5,6599.0,ChIJDz2o1n7pvzsRlVYVpfwcGg0,"point_of_interest, establishment,nightlife",Bardez (Mapusa),15.5931968,73.7423909,,,"['beaches', 'nightlife']",0.9206591087014551,1,2,0.875,0.8749933309155383,0.7634639913774945,0.8303815951003208,0.895085114987361,0.9277124389584405,True,1
Shiva's Face,"HPRM+XGJ Ozran Beach, Vagator, Goa 403509, India",4.3,1427.0,ChIJXZmiGnfpvzsRHiMVouy_NnE,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.5924547,73.7337776,,,"['beaches', 'scenic']",0.9907175602128343,1,2,0.825,0.8250041905059896,0.6305782652613312,0.7472338204081262,0.895085114987361,0.8348187316450655,True,1
Anjuna Beach,"Monteiro Vaddo, Anjuna, Goa 403509, India",4.6,41.0,ChIJb2Nex3jpvzsRkBsDLIIHGBE,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5761254,73.7403916,,,['beaches'],1.0380684281157553,1,2,0.8999999999999999,0.898356762917933,0.32446082651803604,0.6687983883579741,0.895085114987361,0.7471897109666692,True,1
Little Vagator Beach,"HPVM+9RF, Ozran Beach, Small, near Vishwas Restaurant, Vagator, Goa 403509, India",4.4,57.0,ChIJ6ZnRqarpvzsRP9QN6TdJnbk,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5932924,73.7341937,,,"['beaches', 'food', 'shopping']",1.0410684023394154,1,2,0.8500000000000001,0.8496721386647103,0.3524802429799433,0.6507953803908035,0.895085114987361,0.7270765310402834,True,1
Ozran Beach,"Ozran Beach, Anjuna, Goa, India",4.5,2262.0,ChIJuyzTNnfpvzsRbeKRVdrY7wo,"natural_feature, establishment, beach, relaxation, scenic, nightlife",Bardez (Mapusa),15.593719,73.7344677,,,"['beaches', 'nightlife', 'relaxation', 'scenic']",1.0662896884143962,1,2,0.875,0.8749805497315746,0.6705462491325836,0.7932068294919782,0.895085114987361,0.8861803377248415,True,1
Anjuna Beach Sandsite,"monteiro wado, Anjuna, Goa 403509, India",4.4,181.0,ChIJD8n3tKjpvzsRcIZe_ycntKI,"lodging, point_of_interest, establishment",Pernem,15.5738534,73.7407517,,,['beaches'],1.2933296914188042,1,2,0.8500000000000001,0.8498955167173253,0.4517510864616797,0.6906377446150671,0.895085114987361,0.7715889059609926,True,1
Anjuna sand Beach,"4241a, Calangute - Arpora Rd, Agar Vaddo, Prabhu wada, Calangute, Anjuna, Goa 403509, India",4.4,236.0,ChIJM8kiU6rrvzsRBj870doD4-E,"point_of_interest, establishment,beach,nature,nightlife",Pernem,15.5724968,73.7413421,,,"['beaches', 'nature', 'nightlife']",1.4508640279195322,1,2,0.8500000000000001,0.8499197638926297,0.4746731236395025,0.6998211077913787,0.895085114987361,0.7818486712308478,True,1
Palacete Rodrigues - Heritage Holiday Mansion,"H.no, 1131, Bardez, Mazal Waddo, Anjuna, Goa 403509, India",4.2,174.0,ChIJX-9hTynqvzsRsFDhRJXbSFA,"bar, lodging, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.5834853,73.753063,,,"['food', 'historical', 'nightlife']",1.4737902024135638,1,2,0.8,0.8001770516717326,0.4483464021781649,0.6594447918743055,0.895085114987361,0.7367397589709859,True,1
Vagator Beach View,"HPXM+Q9F, Vagator, Goa 403509, India",4.5,1852.0,ChIJc5ouLHDpvzsR9nHjejLY4e4,"tourist_attraction, point_of_interest, establishment,beach,viewpoint",Bardez (Mapusa),15.5994407,73.7334125,,,"['beaches', 'scenic']",1.6881369854586352,1,2,0.875,0.8749762461103903,0.6531945313527762,0.7862635602073447,0.895085114987361,0.878423232653631,True,1
Vagator Beach Cross,"HPXM+R2W, Bardez, Anjuna, Goa, India",4.4,74.0,ChIJ1RrC1nHpvzsRC-6IN8mKVNc,"point_of_interest, establishment",Bardez (Mapusa),15.5996173,73.7325904,,,"['beaches', 'nightlife']",1.7415673328710184,1,2,0.8500000000000001,0.8497464539007094,0.37479389696384413,0.6597654311259633,0.895085114987361,0.7370979810509747,True,1
Vagator Hill View,"Chapora Fort Trail, Vagator, Goa 403509, India",4.6,320.0,ChIJNb7bl2jpvzsRQJxMZFXA3vo,"park, point_of_interest, establishment",Bardez (Mapusa),15.6009571,73.7342742,,,"['fort', 'historical', 'nature', 'scenic']",1.814738003184828,1,2,0.8999999999999999,0.8997849970172995,0.501009117512905,0.7402746452155416,0.895085114987361,0.8270438562996265,True,1
Vagator Beach Sunset Point,"JP2M+CFM, Vagator Beach Rd, Vagator, Goa 403509, India",4.5,5524.0,ChIJww0daCnpvzsR09UMQ9s7oFk,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.601075,73.733682,,,"['beaches', 'photography']",1.8474561364135222,1,2,0.875,0.8749920333108694,0.74803065223647,0.8242074808811097,0.895085114987361,0.920814643300987,True,1
W Goa,"Vagator Beach, Bardez, Goa, 403509, India",4.6,7783.0,ChIJn3MIgG_pvzsRfuIlXe1SYEY,"lodging, point_of_interest, establishment",Bardez (Mapusa),15.6024636,73.7369477,,,"['beaches', 'nightlife']",1.9143683473265434,1,2,0.8999999999999999,0.8999911336128665,0.7777874248586377,0.851109650111175,0.895085114987361,0.9508700746556299,True,1
Vagator Beach,"Vagator Beach, Anjuna, Goa, India",4.4,12983.0,ChIJrwFB_W7pvzsRAxuEMqa-5x8,"natural_feature, establishment",Bardez (Mapusa),15.6029835,73.733627,,,['beaches'],2.050468423856138,1,2,0.8500000000000001,0.8499985354314967,0.8222026843464018,0.8388801949974587,0.895085114987361,0.9372071783467253,True,1
Chapora Fort,"Chapora Fort Trail, Vagator, Anjuna, Goa 403509, India",4.2,24749.0,ChIJ56FVYsbpvzsRB6GFWwDiCzc,"point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.6046375,73.7369631,,,"['fort', 'historical']",2.1537757915893607,1,2,0.8,0.8000012518805072,0.8782033975031407,0.8312821101295607,0.895085114987361,0.9287185053248246,True,1
Chapora Beach,"Chapora Beach, Chapora, Goa, India",4.1,552.0,ChIJ01ErhWbpvzsRnEzT0GMVjh8,"natural_feature, establishment",Bardez (Mapusa),15.606325,73.7402468,,,['beaches'],2.326451854108848,1,2,0.7749999999999999,0.7751012369666421,0.5482256288538232,0.6843509937215145,0.895085114987361,0.7645652712381189,True,1
Coco Heritage Resort Water Park & Swimming Pool,"near Goan Beach club, Baga-Arpora road, Arpora",3.4,358.0,ChIJ6z7MiyHqvzsRK5bfx4qcJTY,"tourist_attraction, amusement_park, point_of_interest, establishment",Tiswadi (Panaji),15.5690863,73.7534674,,,"['beaches', 'historical', 'nature', 'nightlife']",2.3561944183205794,1,2,0.6,0.6006434095892847,0.5107213423849091,0.5646745827075346,0.895085114987361,0.6308613262052828,True,1
Srikarisapusiá Beach,"ROCKPOOL, 495, W Goa, 2, Vagator Beach Rd, Vagator, Anjuna, Goa 403509, India",5.0,3.0,ChIJuVglFADpvzsRWe4ZHq21IEw,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6066796,73.7323809,,,['beaches'],2.482575670329042,1,2,1.0,0.9577460106382978,0.12034188682862641,0.6227843611144293,0.895085114987361,0.6957822788989438,True,1
St. Michael's Church,"Junction, Anjuna Beach Road, Bouta Waddo, Chapora, Anjuna, Goa 403510, India",4.5,614.0,ChIJtQOjQTPqvzsRK9oqbZt9oI0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5899919,73.7642162,,,"['beaches', 'religious']",2.700942241051195,1,2,0.875,0.8749284293374849,0.5574502514633876,0.7479371581878459,0.895085114987361,0.8356045091850367,True,1
Baga Beach,"Tito's Ln, Baga, Calangute, Goa 403516, India",4.5,41273.0,ChIJwwC70xzqvzsRwtCdkhYXhE0,"point_of_interest, establishment,beach,nightlife",Bardez (Mapusa),15.5581911,73.7506843,,,"['beaches', 'nightlife']",3.257755678588198,1,2,0.875,0.8749989335669562,0.9225978045407416,0.8940384819564704,0.895085114987361,0.9988306888212465,True,1
Turtle Beach Morjim,"JP7P+WRQ, Kannaikwada, Morjim, Goa 403512, India",4.6,172.0,ChIJwy5iUwvpvzsRbT4ZrrFPizk,"tourist_attraction, point_of_interest, establishment",Pernem,15.6148324,73.7371049,,,['beaches'],3.280493192296632,1,2,0.8999999999999999,0.8996010638297871,0.4473485943915851,0.7187000760545063,0.895085114987361,0.8029404846763144,True,1
Morgim Beach,"Morgim Beach, Morjim, Goa 403512, India",4.6,648.0,ChIJLcOVXEPpvzsRI3q63F4VEf0,"natural_feature, establishment",Pernem,15.6154449,73.7363853,,,['beaches'],3.355064996988119,1,2,0.8999999999999999,0.8998936580008523,0.562121446220465,0.7647847732886974,0.895085114987361,0.8544268701189345,True,1
Heritage Exotica Villa,"Villa A1, Heritage Exotica, Bardez, Arpora, Goa 403516, India",4.7,256.0,ChIJ7e3F0u7rvzsRiushDCJTilg,"point_of_interest, establishment",Bardez (Mapusa),15.5699222,73.7688268,,,"['historical', 'nightlife']",3.5873911816872988,1,2,0.925,0.9246341791539036,0.48170598174578155,0.7474629001906548,0.895085114987361,0.8350746623701918,True,1
Morjim Beach Goa,"Tem, Morjim, Goa 403512, India",4.6,1446.0,ChIJr4aj2XbpvzsR0tYp5LuuRh8,"point_of_interest, establishment",Pernem,15.6173203,73.7335798,,,['beaches'],3.6027825873058976,1,2,0.8999999999999999,0.8999523041068094,0.6317256615216275,0.7926616470727366,0.895085114987361,0.8855712532812361,True,1
BENZ WAX MUSEUM & FISH AQUARIUM,"Junction, Calangute - Arpora Rd, near Arpora, Arpora, Goa 403516, India",4.6,27315.0,ChIJaQVTa_LrvzsRHDEKtziA-JE,"museum, point_of_interest, establishment",Bardez (Mapusa),15.5609664,73.7636452,,,['historical'],3.7560859278601044,1,2,0.8999999999999999,0.8999974734237278,0.8867667886087855,0.8947051994977508,0.895085114987361,0.9995755537844963,True,1
Uddo Beach,"JQC2+2F, Unnamed Road, 403517, Kudal, Siolim, Goa 403517, India",4.2,714.0,ChIJzZriTOLrvzsR1b9GVIihz0g,"tourist_attraction, point_of_interest, establishment,beach",Pernem,15.6208175,73.7498994,,,['beaches'],4.092369099993337,1,2,0.8,0.8000433343252492,0.570528817068627,0.7082375274226003,0.895085114987361,0.7912515978244158,True,1
Calangute Beach,"Calangute Beach, Goa, India",4.4,29353.0,ChIJK-30SAHqvzsRF30lXa0vWcs,"natural_feature, establishment, beach, nightlife, shopping, scenic, water sports",Bardez (Mapusa),15.549441,73.7534857,,,"['adventure', 'beaches', 'nightlife', 'scenic', 'shopping', 'water sports']",4.273521986242208,1,2,0.8500000000000001,0.8499993521851386,0.893013186614023,0.8672048859566923,0.895085114987361,0.9688518683152693,True,1
Boho By The Beach,"Boho By The Beach, 1384/A, Teamwaddo Pernem, Morjim, Goa 403512, India",4.5,263.0,ChIJ22z3Yi7pvzsRZdq92PiJDlw,"lodging, health, point_of_interest, establishment",Pernem,15.6234773,73.732984,,,['beaches'],4.288412779235208,1,2,0.875,0.874833272888459,0.4840387833583514,0.7185154770764159,0.895085114987361,0.8027342484480503,True,1
Morjhim Beach,"Morjhim Beach, Morjim, Goa 403512, India",4.6,2050.0,ChIJFUx4sUjpvzsRODyBpvAASV0,"natural_feature, establishment",Pernem,15.6246696,73.7292137,,,['beaches'],4.50027705984675,1,2,0.8999999999999999,0.8999663500938825,0.6620074451405181,0.8047827881125367,0.895085114987361,0.8991131397866007,True,1
"Calangute Beach, Goa","Calangute Beach Rd, Umtav Vado, Calangute, Goa 403516, India",4.3,100672.0,ChIJgQ9KpXTrvzsRccrngLKJ-bM,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.5447206,73.754669,,,['beaches'],4.809902876274844,1,2,0.825,0.8250000594403917,1.0,0.895000035664235,0.895085114987361,0.9999049483432342,True,1
Morjim Beach,"JPHH+36R, Morjim, Goa 403512, India",4.6,8145.0,ChIJL0YJ38ruvzsRmbkATYIiC40,"point_of_interest, establishment, beach, relaxation, scenic, photography",Pernem,15.6277403,73.7280048,,,"['beaches', 'photography', 'relaxation', 'scenic']",4.863158425193099,1,2,0.8999999999999999,0.899991527626142,0.7817334415989027,0.8526882932152463,0.895085114987361,0.9526337539724216,True,1
Montego Bay Beach Village - Beach Resort In North Goa,"Vithaldas Waddo, Morjim, Goa 403512, India",4.3,2127.0,ChIJZ1Sh30vpvzsRn02K543oOMU,"bar, lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6279066,73.7285128,,,"['beaches', 'food', 'nightlife']",4.867678249420994,1,2,0.825,0.825002812050072,0.6652067738557927,0.7610843967723603,0.895085114987361,0.8502927643737067,True,1
MORJIM BEACH NORTH GOA,"943, Morjim Beach Road, Morjim, Goa 403512, India",4.7,23.0,ChIJXxFhXA_pvzsRvAtB8uO7J_8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6278365,73.7281319,,,['beaches'],4.870105081991513,1,2,0.925,0.9210826684397164,0.2758815191876407,0.6630022087388862,0.895085114987361,0.7407141484508409,True,1
Callgunte Beach,"Callgunte Beach, Near Calangute Beach, Calangute, Goa 403516, India",4.3,640.0,ChIJTYXuY_3BvzsRq4_IXSwnlic,"natural_feature, establishment",Bardez (Mapusa),15.5446641,73.7576483,,,['beaches'],4.932994105386882,1,2,0.825,0.8250093354798022,0.5610447400554363,0.7194234973100558,0.895085114987361,0.8037486997202656,True,1
"De Soul Santé, Morjim Beach","Vithaldas wada, Pernem, Goa 403512, India",4.6,456.0,ChIJwwVBkKDpvzsR9fnvm-vckIU,"lodging, restaurant, food, point_of_interest, clothing_store, store, establishment",Pernem,15.6289499,73.7274457,,,"['beaches', 'food', 'shopping']",5.008465852308267,1,2,0.8999999999999999,0.8998489803994599,0.5316734859202212,0.7525787826077645,0.895085114987361,0.8407901885603262,True,1
Goa Water Sports Activities and Boat Tours,"near Carvalho's Bar & Restaurant Old Petrol Pump, Calangute, Goa 403516, India",4.3,4234.0,ChIJuT9rLsHrvzsRdSNYqdI0qUQ,"travel_agency, school, point_of_interest, establishment,adventure",Bardez (Mapusa),15.5450466,73.7625115,,,"['adventure', 'food', 'historical', 'nightlife', 'water sports']",5.123777380908602,1,2,0.825,0.825001412997061,0.7249483265100148,0.7849801784022425,0.895085114987361,0.8769894228587711,True,1
Baga beach,"Baga beach, Calangute - Mapusa Rd, Nagva, Saligao, Goa 403516, India",4.2,103.0,ChIJtVyLxm_qvzsRKbczJzzDfGY,"natural_feature, establishment",Bardez (Mapusa),15.5592353,73.7810841,,,['beaches'],5.32570838315974,1,2,0.8,0.8002979234860884,0.4031717791312844,0.6414474657441668,0.895085114987361,0.7166329268621837,True,1
Fort Aguda Beach Resort,"Umtta Vaddo, Calangute, Goa 403516, India",4.4,198.0,ChIJv6ZPU-LBvzsReAh985eXiYE,"lodging, point_of_interest, establishment",Bardez (Mapusa),15.5426013,73.762876,,,"['beaches', 'fort', 'historical']",5.381697528198125,1,2,0.8500000000000001,0.8499044424248905,0.45950290791908294,0.6937438286225674,0.895085114987361,0.7750590608719523,True,1
S2 Beach Shack and Cottages,"Gawde Wada, Morjim, Ashvem Loto Beach, Goa 403512, India",4.4,1001.0,ChIJoV4QxcruvzsRCcyTzd4SrPE,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6341112,73.7223019,,,"['beaches', 'food']",5.717525008587934,1,2,0.8500000000000001,0.8499810219985561,0.599824085529492,0.7499182474109304,0.895085114987361,0.8378178062111106,True,1
Marjoram beach,"JPPC+3QF, Pernem, Gawde Vaddo, Morjim, Goa 403512, India",4.4,22.0,ChIJC6KWU_jvvzsRvpDEHPyr5-w,"tourist_attraction, point_of_interest, establishment",Pernem,15.634123,73.722051,,,['beaches'],5.727452694130831,1,2,0.8500000000000001,0.8491732192414432,0.2721869904890465,0.6183787277404844,0.895085114987361,0.6908602515965381,True,1
Kerkar Art Complex,"GQM6+7JM, Holiday St, Gauravaddo, Calangute, Goa 403516, India",3.5,39.0,ChIJJ9made_BvzsRIjH1r4LkwGs,"tourist_attraction, museum, point_of_interest, establishment",Bardez (Mapusa),15.5331651,73.761561,,,['historical'],6.274354745148318,1,2,0.625,0.6301496010638298,0.32022543425251115,0.5061799343393023,0.895085114987361,0.5655103920999176,True,1
Candolim Beach Water Sports,"Candolim Rd, Candolim, Calangute, Goa 403516, India",4.3,934.0,ChIJB9aW60rBvzsRh8LHIhKk6fM,"school, travel_agency, store, point_of_interest, establishment,adventure",Bardez (Mapusa),15.5333171,73.7621735,,,"['adventure', 'beaches', 'shopping', 'water sports']",6.2838298168690185,1,2,0.825,0.8250064000455114,0.5938163635092644,0.7325303854310126,0.895085114987361,0.8183918748792468,True,1
Mae De Deus Church,"GQWP+R47, Chogm Rd, Muddavaddi, Saligao, Goa 403511, India",4.4,3887.0,ChIJFbog2NfBvzsRlZ2Ry-UD8g0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Bardez (Mapusa),15.5470308,73.7853113,,,"['historical', 'religious']",6.507792415528791,1,2,0.8500000000000001,0.8499951090644428,0.717527218380758,0.7970079527909688,0.895085114987361,0.8904269990035785,True,1
Thalassa Beach Boutique Resort,"251/4 Village Mandrem, Taluka, Pernem, Ashvem, Goa 403512, India",4.4,1181.0,ChIJ35vRwdrvvzsRO2pDE6PEySM,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6416115,73.7192854,,,"['beaches', 'food']",6.611187546185129,1,2,0.8500000000000001,0.8499839120495375,0.6141656810884869,0.7556566196651172,0.895085114987361,0.8442287856342996,True,1
La Cabana Beach & Spa,"Ashvem Beach, Ashvem Wada, Mandrem, Goa 403527, India",4.3,4568.0,ChIJPw4jycjuvzsRB9S1HRzbLZ8,"lodging, point_of_interest, establishment",Pernem,15.6428474,73.7203813,,,['beaches'],6.704549899616966,1,2,0.825,0.8250013097050892,0.7315380360091643,0.7876160002267192,0.895085114987361,0.8799341951271759,True,1
Ashvem Beach,"Ashvem Beach, Goa, India",4.6,2570.0,ChIJx3JytMXuvzsRl1R6ni18FbY,"natural_feature, establishment",Pernem,15.6437966,73.7174025,,,['beaches'],6.907587603088158,1,2,0.8999999999999999,0.8999731559869907,0.6816233001569311,0.8126332136549668,0.895085114987361,0.907883730885684,True,1
Palm Grove Beach Resort,"Ashvem Beach, Mandrem, Goa 403527, India",4.4,890.0,ChIJAQAAAIzuvzsRl0tqGeguwkc,"lodging, point_of_interest, establishment",Pernem,15.647245,73.7169639,,,['beaches'],7.284503796104841,1,2,0.8500000000000001,0.84997865773575,0.5896320199495149,0.7458400026212559,0.895085114987361,0.833261541425351,True,1
St. Diogo's Church,"Sangolda, Goa 403510, India",4.5,449.0,ChIJqSzzbY_qvzsRHhDqLOqL2iY,"church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5614189,73.8034299,,,"['historical', 'religious']",7.354259338216109,1,2,0.875,0.8749021867612293,0.5303335293228584,0.7370747237858809,0.895085114987361,0.8234688650769136,True,1
Candolim Beach,"Candolim Beach Rd, Candolim, Goa 403515, India",4.5,42536.0,ChIJv9F7IjzBvzsR70r6HmyML_o,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.5179749,73.7626122,,,['beaches'],7.899018638765861,1,2,0.875,0.8749989652312704,0.9252143396214967,0.895085114987361,0.895085114987361,1.0,True,1
Candolim Beach Entry Gate,"573, Candolim Beach Rd, Candolim, Goa 403515, India",4.6,40.0,ChIJER7Qg7HBvzsRuBcwWRhOKv0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5181114,73.7638247,,,['beaches'],7.926443702473075,1,2,0.8999999999999999,0.8983166839647119,0.322368958509115,0.6679375937824731,0.895085114987361,0.7462280207753256,True,1
Nauxim Beach,"FR2V+F2Q, Tiswadi, Bambolim, Goa 403206, India",3.9,34.0,ChIJX1r4L6i4vzsRCgJM-9aCFeY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4512113,73.8426049,,,['beaches'],18.570010071126887,2,3,0.725,0.7280281155015198,0.32035714229624973,0.5649597262194117,0.924999600121518,0.6107675356240072,True,0
Museum Solar Souto Maior,"H.NO.B-40,ST.PEDRO BAINGUINIM, Old Goa, 403402, India",3.8,29.0,ChIJB2W7l_y-vzsRlN1n1DugmKc,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4998023,73.8940311,,,['historical'],19.1014312943608,2,3,0.7,0.704366134751773,0.30646728667075107,0.5452065955193642,0.924999600121518,0.589412790500385,True,1
Bambolim Beach,"CVX2+RQR, Bambolim, Goa 403206, India",4.2,109.0,ChIJb-oRWo25vzsRYL3u1Oyxe_M,"tourist_attraction, point_of_interest, establishment,beach",Tiswadi (Panaji),15.4496162,73.8518753,,,['beaches'],19.316133618578423,2,3,0.8,0.80028167311412,0.4235400954735393,0.6495850420578877,0.924999600121518,0.7022544031073648,True,1
"São Pedro Church, Goa","GV2W+4VH, Old Goa, Baingini, Goa 403402, India",4.5,91.0,ChIJ624yk_q-vzsRS1inwISMJ4Y,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5002292,73.8972411,,,"['historical', 'religious']",19.377054805409422,2,3,0.875,0.874521565679926,0.40743894593667745,0.6876885177826266,0.924999600121518,0.7434473676445745,True,1
Church of Our Lady of the Rosary,"GW23+PX9, Old Goa, Goa 403402, India",4.5,127.0,ChIJ89dPoPG-vzsRpKOATjYJRvE,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.501778,73.9049807,,,"['historical', 'religious']",20.02382483631517,2,3,0.875,0.8746561253324469,0.4371956058313576,0.6996719175320111,0.924999600121518,0.75640240000114,True,1
Royal Chapel of St. Anthony,"Royal Chapel of St Antony, Old Goa, Goa 403402, India",4.6,16.0,ChIJ4TTwkvG-vzsR_nQNomX0_H8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5006988,73.9056926,,,"['historical', 'religious']",20.147265736150064,2,3,0.8999999999999999,0.8959402377972464,0.2552886847419435,0.6396796165751253,0.924999600121518,0.6915458303885644,True,1
Main Altar Of Church Of St. Augustine,"GW24+483, Old Goa, Goa 403402, India",4.6,48.0,ChIJXRkP7vG-vzsR4oOh-TTs0Zw,"point_of_interest, establishment",Salcete (Margao),15.5002558,73.9057977,,,"['historical', 'religious']",20.180303677567245,2,3,0.8999999999999999,0.898591511072514,0.35067521026646226,0.6794249907500933,0.924999600121518,0.734513821044719,True,1
Fort of Mormugao,"CQ6V+MMV, Headland Sada, Vasco Da Gama, Goa 403803, India",3.8,75.0,ChIJL1-OdB3HvzsR4MgQ9kp6Clg,"point_of_interest, establishment",Mormugao (Vasco),15.4117376,73.7941706,,,"['fort', 'historical']",20.182724395801326,2,3,0.7,0.701723474244121,0.3902237792043394,0.5771235962282084,0.924999600121518,0.6239176710480644,True,1
Church of Our Lady of Grace,"Old Goa, Goa 403402, India",4.4,1139.0,ChIJxapT8fG-vzsRv5zxNSl-WWI,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5002453,73.9061058,,,"['historical', 'religious']",20.210003957916168,2,3,0.8500000000000001,0.849983319335573,0.6342345507563252,0.7636838119038739,0.924999600121518,0.8256044778868532,True,1
St. Augustine Tower,"Church of St. Augustine Ruins, Old Goa, Goa 403402, India",4.5,3868.0,ChIJ7YKn9fG-vzsRqG6gJbaQxPs,"tourist_attraction, point_of_interest, establishment,viewpoint,historical,religious",Salcete (Margao),15.5005094,73.9064616,,,"['historical', 'religious', 'scenic']",20.229951878132333,2,3,0.875,0.8749886234279021,0.7443408216137068,0.8227295027022239,0.924999600121518,0.8894376847234757,True,1
Museum Of Christian Art,"Monte Santo (Holy Hill, next to St. Augustine Tower, Old Goa, Goa 403402, India",4.4,437.0,ChIJAQAAAIO-vzsRAl-vdrBfS3U,"museum, tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.5011002,73.9069769,,,['historical'],20.24826628408369,2,3,0.8500000000000001,0.8499565845720394,0.5480426206519274,0.7291909990039946,0.924999600121518,0.788314934307215,True,1
Buttress Of The Church Of Santa Monica,"GW24+9VR, Convent of Santa Monica,, Old Goa, Goa 403402, India",4.4,552.0,ChIJT-kKI_K-vzsRoSkEmd7AExU,"point_of_interest, establishment",Salcete (Margao),15.5009998,73.9071469,,,"['historical', 'religious']",20.26958137688219,2,3,0.8500000000000001,0.8499656130968413,0.5690497827371365,0.7375992809529593,0.924999600121518,0.7974049727762695,True,1
Convent of Santa Monica and The Chapel of The Weeping Cross,"GW24+CXQ Monte Santo, Old Goa, Goa 403402, India",4.6,111.0,ChIJ1TGrOvK-vzsR97M1pNwn4yY,"tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5009908,73.9073793,,,"['historical', 'religious']",20.292114058631594,2,3,0.8999999999999999,0.8993837860942249,0.4251636656082926,0.709695737899852,0.924999600121518,0.7672389672456276,True,1
Fort Mormugao (Entrance),"CQ6V+49G, Headland Sada, Vasco Da Gama, Goa 403803, India",3.8,5.0,ChIJA0wbPQDHvzsRB1d7XDjetBI,"point_of_interest, establishment",Mormugao (Vasco),15.4103248,73.7934457,,,"['fort', 'historical']",20.310839365232372,2,3,0.7,0.7218306737588652,0.16144774950773244,0.49767750405841216,0.924999600121518,0.5380299667081281,True,1
Church and Convent of St. John of God,"Monte Santo, Old Goa, Goa 403402, India",4.5,56.0,ChIJWbMUFfK-vzsRxQGL0-uPxFM,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5007488,73.9078115,,,"['historical', 'religious']",20.345620686629566,2,3,0.875,0.8742277902202314,0.36430198335577574,0.6702574674744493,0.924999600121518,0.7246029807865829,True,1
Dr.Sophia Waterfall,"Old Goa, Baingini, Goa 403402, India",3.5,32.0,ChIJHbPbiNy_vzsRVGBXJbg_6lU,"park, point_of_interest, establishment, waterfall, scenic, relaxation, peaceful",Tiswadi (Panaji),15.4888494,73.9013952,,,"['historical', 'nature', 'peaceful', 'relaxation', 'scenic']",20.4035224362614,2,3,0.625,0.6312419406834301,0.3150552775807224,0.504767275442347,0.924999600121518,0.5456945877339139,True,1
Capela de Santa Catarina de Alexandria,"GW36+953, Old Goa, Goa 403402, India",4.3,178.0,ChIJNcH7EPO-vzsRl1RKlSloJoI,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,historical,religious",Salcete (Margao),15.503375,73.910435,,,"['historical', 'religious']",20.46323535361942,2,3,0.825,0.825033430405325,0.46741305323875987,0.6819852795386989,0.924999600121518,0.7372817020127423,True,1
Siridao Beach View,"CVR5+VP9, Tiswadi, Siridao, Goa 403108, India",4.3,294.0,ChIJ9RqAKby4vzsRUVLFLojS6gM,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4421588,73.8593677,,,"['beaches', 'scenic']",20.46541171492007,2,3,0.825,0.8250202848900108,0.5124289217137865,0.6999837396195211,0.924999600121518,0.7567395051063412,True,1
