name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories
Sahil Boat Trips,"Patnem canacona goa, South goa ,403702 Patnem beach, Canacona, Goa 403702, India",5.0,58.0,ChIJ471hdIlbvjsR_MMjI3PVPuE,"tourist_attraction, travel_agency, point_of_interest, establishment",Canacona,14.9991402,74.0321115,,,['beaches']
Rudra Boat Trip Talpona,"Jetty, Talpona, beach, Poingunin, Goa 403702, India",5.0,48.0,ChIJkX24D9ZbvjsRYzJ62aS4hP8,"tourist_attraction, point_of_interest, establishment",Canacona,14.9829136,74.0398425,,,['beaches']
National Flag mast,"FRWQ+485, Panaji - Farmagudi - Margao Hwy Bypass Rd, Patto Centre, Bambolim, Panaji, Goa 403001, India",5.0,8.0,ChIJZ3G-qP_BvzsRv6dY5BejKwo,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4952612,73.838359,,,['historical']
Mitansh_boat_trip,"End of palolem beach, end of road, Palolem, Canacona, Goa 403702, India",5.0,5.0,ChIJF0dLRrFFvjsRdCulOZjvCM8,"tourist_attraction, point_of_interest, establishment",Canacona,15.0136087,74.0160597,,,['beaches']
GOI - Glimpses Of India,"Talewada, Betora, Ponda, Goa 403409, India",5.0,4.0,ChIJAQAAALy6vzsRtmA7M6-XUpg,"museum, point_of_interest, establishment",Ponda,15.3820842,74.015019,,,['historical']
Srikarisapusiá Beach,"ROCKPOOL, 495, W Goa, 2, Vagator Beach Rd, Vagator, Anjuna, Goa 403509, India",5.0,3.0,ChIJuVglFADpvzsRWe4ZHq21IEw,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6066796,73.7323809,,,['beaches']
Shirgao Manas,"JV4V+4MW, Bicholim – Poira – Sirigao - Assonora, Corjuem, Shrigao, Goa 403503, India",5.0,2.0,ChIJG66IfgCVvzsR2SkN_eE_J88,"point_of_interest, establishment",Bicholim,15.6052223,73.8939276,,,['religious']
Kolz Bon Beach Wedding,"81/5, Palolem, Canacona, Goa 403702, India",5.0,2.0,ChIJsdnjfXRFvjsR2vumsP9H730,"tourist_attraction, point_of_interest, establishment",Canacona,15.0038117,74.0265002,,,['beaches']
Sunset point,"5623+WG3, Unnamed Road, Vaddem Colony Number 1, Portem, Portem",5.0,2.0,ChIJpSowvlpVvjsRdNVJgZ7DN_8,"tourist_attraction, point_of_interest, establishment",Canacona,15.1522518,74.2038039,,,['photography']
Old baniyan Tree GOA-Madgaon,"7XM4+HPM, Colva Circle, Fatorda, Madgaon",5.0,1.0,ChIJVXc7FQCzvzsRgyweRRDa-Ls,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2839617,73.9568038,,,['historical']
GYAN DOLPHIN TRIP,"Main beach road, near sumitra stores, Patnem, Palolem, Canacona, Goa 403702, India",5.0,1.0,ChIJPZEPUclbvjsRdFNAz4pypIk,"tourist_attraction, point_of_interest, establishment",Canacona,14.9978902,74.033415,,,"['beaches', 'shopping']"
Palolem boat kayaking backwater,"Beach, near st.cruz chapel, Palolem, Canacona, Goa 403702, India",4.9,107.0,ChIJRwiKArBFvjsRWln8gzgJsjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0130747,74.0159922,,,"['adventure', 'beaches', 'religious']"
Untamed west - Birding in Goa,"St. Roque vaddo, Kolval, Bardez, Goa 403513, India",4.9,41.0,ChIJk3BdDU_rvzsRfX3StPRPCP4,"park, point_of_interest, establishment, wildlife experience, bird watching, guided tours, photography",Pernem,15.6435292,73.8352628,,,"['nature', 'nightlife', 'photography']"
Dream Beach,"9R8P+3MC, Bogmalo, Goa 403806, India",4.9,7.0,ChIJDSI10u7JvzsR4lzwLqAN-nk,"park, point_of_interest, establishment",Mormugao (Vasco),15.3651972,73.8366373,,,"['beaches', 'nature']"
Cabo de Rama Beach,"Cabo de Rama Beach Beach in, Canaguinim, Goa 403703, India",4.8,317.0,ChIJ008IwKFJvjsRgM2w8Nyy_JM,"tourist_attraction, point_of_interest, establishment",Canacona,15.1048786,73.9251187,,,['beaches']
NCPOR Sunset Point,"9QWR+W9J, Unnamed Road, Alto Desterro, Mormugao, Goa 403803, India",4.8,20.0,ChIJRf-Nh2PHvzsRDtdgPz_kCfk,"park, point_of_interest, establishment",Mormugao (Vasco),15.3973406,73.7908956,,,"['nature', 'photography']"
Beach Viewpoint,"224G+2R4, Ourem Rd, south end, Palolem, Canacona, Goa 403702, India",4.8,16.0,ChIJ3SiDDgBFvjsRHoWQyxC7GvU,"tourist_attraction, point_of_interest, establishment",Canacona,15.005029,74.0268043,,,"['beaches', 'scenic']"
Pathway to Beach,"227F+39J, Dr Pundlik Gaitonde Rd, Palolem, Canacona, Goa 403702, India",4.8,4.0,ChIJCZ77HmNFvjsR7r5jIYFwtnA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0127021,74.0233801,,,['beaches']
Patnem Beach,"Patnem Beach, Goa, India",4.7,1796.0,ChIJI7UxkMpavjsRkdcBv7fN0QA,"natural_feature, establishment",Quepem,14.9968861,74.0335008,,,['beaches']
Galgibaga Beach,"Galgibaga Beach, Goa, India",4.7,1386.0,ChIJn2moOTxbvjsRKbW2KRy9wZ4,"natural_feature, establishment",Canacona,14.9600472,74.0495654,,,['beaches']
Hunger burst Bistro,"Heritage Princes Building, opp. Almeida school, Khadpabandh, Ponda, Goa 403401, India",4.7,1054.0,ChIJQ5iQZDO7vzsRLUtZG3vXSxg,"cafe, night_club, restaurant, food, bar, point_of_interest, store, establishment",Ponda,15.400977,74.003582,,,"['food', 'historical', 'nightlife', 'shopping']"
Kakolem Beach,"Kakolem Beach, Goa 403702, India",4.7,1036.0,ChIJW-Ysb8NOvjsRaPP6mUZFoXc,"natural_feature, establishment",Pernem,15.073137,73.9546265,,,['beaches']
Talpona Beach,"Talpona Beach, Goa, India",4.7,469.0,ChIJrWx_htdavjsRuZH5wuHKgRA,"natural_feature, establishment",Canacona,14.9780088,74.0419464,,,['beaches']
Heritage Exotica Villa,"Villa A1, Heritage Exotica, Bardez, Arpora, Goa 403516, India",4.7,256.0,ChIJ7e3F0u7rvzsRiushDCJTilg,"point_of_interest, establishment",Bardez (Mapusa),15.5699222,73.7688268,,,"['historical', 'nightlife']"
Sunset View Point,"JQ62+2QC, Assagao, Goa 403512, India",4.7,124.0,ChIJF9pAmLXrvzsR7y9eQPFouKs,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6100663,73.7518765,,,"['photography', 'scenic']"
Agonda Beach,"Agonda Beach Rd, Agonda, Goa 403702, India",4.7,106.0,ChIJsZjTYDtPvjsRJSOzYdXqIjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0469828,73.9846745,,,['beaches']
Palolem Rocks Sunset Point,"2267+5CH, Anjadip, Chauri, Goa 403702, India",4.7,82.0,ChIJ83MY3bRFvjsRMiCicsc7Q40,"tourist_attraction, point_of_interest, establishment",Canacona,15.0108021,74.0127612,,,['photography']
Dharohar : National Museum of Customs and GST,"GR2H+C75 Captain & Port, Avenida Dom João de Castro, opp. Jetty, Ozari, Panaji, Goa 403001, India",4.7,78.0,ChIJTz2sLQXBvzsRZHM8YsJ-kVk,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']"
Dharohar: National Museum of Customs & GST,"GR2H+C75, Avenida Dom João de Castro, Opp. Jetty Captain & Port, Ozari, Panaji, Goa 403001, India",4.7,75.0,ChIJ6S4n7IjAvzsRdRnA6yvbsQk,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']"
Beach Sun set View Point,"CQ4P+PFM, Headland Sada, Vasco Da Gama, Mormugao, Goa 403804, India",4.7,48.0,ChIJuzunganHvzsRn9Vmk-FqYs8,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.4068494,73.7861705,,,"['beaches', 'scenic']"
Sunset Point,"Anjuna, Vagator, Goa 403509, India",4.7,46.0,ChIJnemhO4rpvzsRcIfLZ5I1_JY,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5896849,73.7350371,,,['photography']
MORJIM BEACH NORTH GOA,"943, Morjim Beach Road, Morjim, Goa 403512, India",4.7,23.0,ChIJXxFhXA_pvzsRvAtB8uO7J_8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6278365,73.7281319,,,['beaches']
Old Bridge Curpem,"45HQ+8HX, Kurpe",4.7,6.0,ChIJkW4juaNVvjsR4GJEu-QDzhM,"tourist_attraction, point_of_interest, establishment",Canacona,15.1283741,74.188976,,,['historical']
Palolem Beach,"Palolem Beach, Goa, India",4.6,28949.0,ChIJuwJb0FFFvjsR9bsPS33GGx4,"natural_feature, establishment, beach, relaxation, scenic, nightlife, water sports",Canacona,15.0099648,74.0232186,,,"['adventure', 'beaches', 'nightlife', 'relaxation', 'scenic', 'water sports']"
BENZ WAX MUSEUM & FISH AQUARIUM,"Junction, Calangute - Arpora Rd, near Arpora, Arpora, Goa 403516, India",4.6,27315.0,ChIJaQVTa_LrvzsRHDEKtziA-JE,"museum, point_of_interest, establishment",Bardez (Mapusa),15.5609664,73.7636452,,,['historical']
Arambol Beach,"Arambol Beach, Goa, India",4.6,12992.0,ChIJU2YT71LuvzsRFgfxISbKed0,"natural_feature, establishment",Bardez (Mapusa),15.6846886,73.7032836,,,['beaches']
Cola Beach,"Cola Beach Rd, Kola, Goa 403702, India",4.6,11157.0,ChIJN7gFSwNPvjsRikm58eoZL_U,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0573292,73.9718316,,,['beaches']
Morjim Beach,"JPHH+36R, Morjim, Goa 403512, India",4.6,8145.0,ChIJL0YJ38ruvzsRmbkATYIiC40,"point_of_interest, establishment, beach, relaxation, scenic, photography",Pernem,15.6277403,73.7280048,,,"['beaches', 'photography', 'relaxation', 'scenic']"
W Goa,"Vagator Beach, Bardez, Goa, 403509, India",4.6,7783.0,ChIJn3MIgG_pvzsRfuIlXe1SYEY,"lodging, point_of_interest, establishment",Bardez (Mapusa),15.6024636,73.7369477,,,"['beaches', 'nightlife']"
Naval Aviation Museum,"Bogmalo Road, Vasco Da Gama, Bogmalo, Goa 403806, India",4.6,7127.0,ChIJoW7X1f7HvzsRsbml_wpjpE4,"tourist_attraction, museum, point_of_interest, establishment",Salcete (Margao),15.3746494,73.8387763,,,['historical']
Mandrem Beach,"MP95+VR7, Near Chopdem, Mandrem, Goa 403527, India",4.6,6875.0,ChIJ0YVAXejuvzsRwE5XWdcQbO4,"tourist_attraction, point_of_interest, establishment, beach, relaxation, scenic, photography, peaceful",Bardez (Mapusa),15.6696522,73.7095472,,,"['beaches', 'peaceful', 'photography', 'relaxation', 'scenic']"
Keri Beach,"PM6R+VQ5, Querim, Goa 403524, India",4.6,4445.0,ChIJ4ayK8NDvvzsR78k8dPh_ryw,"tourist_attraction, point_of_interest, establishment,beach",Pernem,15.7087743,73.6929842,,,['beaches']
Ashvem Beach,"Ashvem Beach, Goa, India",4.6,2570.0,ChIJx3JytMXuvzsRl1R6ni18FbY,"natural_feature, establishment",Pernem,15.6437966,73.7174025,,,['beaches']
Morjhim Beach,"Morjhim Beach, Morjim, Goa 403512, India",4.6,2050.0,ChIJFUx4sUjpvzsRODyBpvAASV0,"natural_feature, establishment",Pernem,15.6246696,73.7292137,,,['beaches']
AAA All About Alcohol Museum,"Main Road, Candolim, Goa 403515, India",4.6,2010.0,ChIJ2dIMYnfBvzsREa3ZA2AyWyw,"museum, point_of_interest, establishment",Bardez (Mapusa),15.5095841,73.7693015,,,['historical']
Querim Beach,"Querim Beach, Goa, India",4.6,1494.0,ChIJ4-pZ_tDvvzsRA_whdNQx120,"natural_feature, establishment",Bardez (Mapusa),15.7192093,73.6900414,,,['beaches']
Morjim Beach Goa,"Tem, Morjim, Goa 403512, India",4.6,1446.0,ChIJr4aj2XbpvzsR0tYp5LuuRh8,"point_of_interest, establishment",Pernem,15.6173203,73.7335798,,,['beaches']
Arambol Mountain,"MMVX+9QV, near beach, Arambol, Goa 403524, India",4.6,1062.0,ChIJm4dSXLPvvzsRL6X7fFMDKVI,"tourist_attraction, point_of_interest, establishment",Pernem,15.6934972,73.6994326,,,['beaches']
Cavelossim Beach,"5WCR+QPX, Cavelossim Rd, Cavelossim, Goa 403731, India",4.6,949.0,ChIJLYXba5JNvjsR3qfx825JZX8,"point_of_interest, establishment,beach",Salcete (Margao),15.1719963,73.9418611,,,['beaches']
Mobor Beach,"Mobor Beach, India",4.6,916.0,ChIJqXb8dYZMvjsRxawF2w4G7zU,"natural_feature, establishment",Salcete (Margao),15.1563886,73.9457178,,,['beaches']
"Palolem Beach, GOA","225G+83J, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.6,828.0,ChIJr7GCQHpbvjsRTjE2wcXpE_I,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0083261,74.0251467,,,['beaches']
Morgim Beach,"Morgim Beach, Morjim, Goa 403512, India",4.6,648.0,ChIJLcOVXEPpvzsRI3q63F4VEf0,"natural_feature, establishment",Pernem,15.6154449,73.7363853,,,['beaches']
Cola beach kayaking - ADI kayaking service,"Cola Beach Rd, Canacona, Kola, Goa 403702, India",4.6,505.0,ChIJXwPVMhdbvjsRu59-xLH3ecw,"tourist_attraction, travel_agency, point_of_interest, store, establishment,adventure",Canacona,15.0573791,73.9713667,,,"['adventure', 'beaches', 'shopping']"
Sinquerim Beach,"FQX8+MXF, Sinquerim, Candolim, Goa 403519, India",4.6,481.0,ChIJM5xmqdrBvzsR0UQsbvbKJDA,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.4991764,73.7674326,,,['beaches']
Benaulim beach,"7W39+7X7, Benaulim, Goa 403716, India",4.6,476.0,ChIJK01FI2K1vzsRoVMmY1ivMpE,"tourist_attraction, point_of_interest, establishment,beach",Salcete (Margao),15.2531713,73.9199206,,,['beaches']
"De Soul Santé, Morjim Beach","Vithaldas wada, Pernem, Goa 403512, India",4.6,456.0,ChIJwwVBkKDpvzsR9fnvm-vckIU,"lodging, restaurant, food, point_of_interest, clothing_store, store, establishment",Pernem,15.6289499,73.7274457,,,"['beaches', 'food', 'shopping']"
Majorda beach,"8W63+F4J, Majorda, Goa 403713, India",4.6,337.0,ChIJwTfthqi3vzsRpAgUskiy6l4,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3112107,73.9027669,,,['beaches']
Vagator Hill View,"Chapora Fort Trail, Vagator, Goa 403509, India",4.6,320.0,ChIJNb7bl2jpvzsRQJxMZFXA3vo,"park, point_of_interest, establishment",Bardez (Mapusa),15.6009571,73.7342742,,,"['fort', 'historical', 'nature', 'scenic']"
Sinquerim Fort view Point,"FQX7+2XG, Below Taj holiday village Sinquerim, beach, Aguada Fort Area, Candolim, Goa 403515, India",4.6,308.0,ChIJTYvlxXfBvzsRoLIpck2UZqE,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4975629,73.7649449,,,"['beaches', 'fort', 'historical', 'scenic']"
Relics Of St. Francis Xavier,"GW26+8M8, Old Goa Road, Old Goa, Goa 403402, India",4.6,283.0,ChIJ3VHkufK-vzsR-qTYDyPRyq4,"tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5007713,73.9116972,,,['historical']
Turtle Beach,"Turtle Beach, Poingunin, Goa 403702, India",4.6,211.0,ChIJoz6KFzxbvjsR3KwmyqFf0QY,"natural_feature, establishment",Canacona,14.9599248,74.0489962,,,['beaches']
Archbishop's Palace,"FRRG+QF7, Altinho, Panaji, Goa 403001, India",4.6,201.0,ChIJK7CL6JHAvzsRcYYIaKrhVJw,"point_of_interest, establishment",Tiswadi (Panaji),15.491944,73.8261593,,,['historical']
Betul Sunset View Point,"Betul, Sunset View Road, Canaguinim, Kital, Goa 403703, India",4.6,179.0,ChIJ87fxBUVNvjsRn8s2mcO3RdU,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1310793,73.9384004,,,"['photography', 'scenic']"
Turtle Beach Morjim,"JP7P+WRQ, Kannaikwada, Morjim, Goa 403512, India",4.6,172.0,ChIJwy5iUwvpvzsRbT4ZrrFPizk,"tourist_attraction, point_of_interest, establishment",Pernem,15.6148324,73.7371049,,,['beaches']
Varca Beach,"6WRF+4FQ, Beach, Fatrade, Varca, Goa 403721, India",4.6,148.0,ChIJTZdY_DS1vzsRVovHOR5eyQM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2403367,73.923747,,,['beaches']
Convent of Santa Monica and The Chapel of The Weeping Cross,"GW24+CXQ Monte Santo, Old Goa, Goa 403402, India",4.6,111.0,ChIJ1TGrOvK-vzsR97M1pNwn4yY,"tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5009908,73.9073793,,,"['historical', 'religious']"
KA-GO Border Beach,"W32M+PVH, Loliem, Goa 403728, India",4.6,66.0,ChIJl9-1rQtdvjsREn9dtrSRftE,"tourist_attraction, point_of_interest, establishment,beach",Canacona,14.901806,74.0847427,,,['beaches']
Cola backwaters kayaking spot,"Cola Beach Rd, Canacona, Kola, Goa 403702, India",4.6,57.0,ChIJD4hhuDtPvjsR_Wfabyrh0oQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.05696,73.9714593,,,"['adventure', 'beaches']"
Anjuna Beach,"Monteiro Vaddo, Anjuna, Goa 403509, India",4.6,41.0,ChIJb2Nex3jpvzsRkBsDLIIHGBE,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5761254,73.7403916,,,['beaches']
Candolim Beach Entry Gate,"573, Candolim Beach Rd, Candolim, Goa 403515, India",4.6,40.0,ChIJER7Qg7HBvzsRuBcwWRhOKv0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5181114,73.7638247,,,['beaches']
Farmagudi Fort,"CX7Q+2PW, NH 4A, Donshiwado, Ponda, Bandiwada, Goa 403401, India",4.6,18.0,ChIJ__-_zvC6vzsRSPY1enbIgUw,"point_of_interest, establishment",Ponda,15.412509,73.9891553,,,"['fort', 'historical']"
Sunrise point,"F269+H3, Vagurbem",4.6,18.0,ChIJb8pV5c27vzsRv-jsoOQq0FM,"tourist_attraction, point_of_interest, establishment",Ponda,15.4612762,74.0165643,,,['photography']
"Indian National Flag, Aguada Fort","FQVF+6JF, Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.6,10.0,ChIJWwq-JwDBvzsRBcwj98mY6D0,"point_of_interest, establishment",Bardez (Mapusa),15.4929398,73.774347,,,"['fort', 'historical']"
Condy Fort,"6XGC+MPX, Sirlim, Devsua, Goa 403725, India",4.6,8.0,ChIJUdbhLgCzvzsRX99wRRZe8D0,"point_of_interest, establishment",Salcete (Margao),15.2265769,73.9720064,,,"['fort', 'historical']"
Palolem beach Mr Lucky Boat service,"Palolem, Canacona, Goa 403702, India",4.6,5.0,ChIJE5JEvypFvjsRkHpy_9BiESo,"tourist_attraction, point_of_interest, establishment",Canacona,15.010524,74.0225425,,,['beaches']
Candolim Beach,"Candolim Beach Rd, Candolim, Goa 403515, India",4.5,42536.0,ChIJv9F7IjzBvzsR70r6HmyML_o,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.5179749,73.7626122,,,['beaches']
Baga Beach,"Tito's Ln, Baga, Calangute, Goa 403516, India",4.5,41273.0,ChIJwwC70xzqvzsRwtCdkhYXhE0,"point_of_interest, establishment,beach,nightlife",Bardez (Mapusa),15.5581911,73.7506843,,,"['beaches', 'nightlife']"
Sinquerim Fort,"FQX8+9GH, Candolim, Goa, India",4.5,18599.0,ChIJ2SyWw3XBvzsREmaXkve8H78,"tourist_attraction, point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.4984466,73.7663559,,,"['fort', 'historical']"
Hill Top Goa,"Hilltop, Ozran Beach Rd, near St. Michael's School, Vagator, Goa 403509, India",4.5,6599.0,ChIJDz2o1n7pvzsRlVYVpfwcGg0,"point_of_interest, establishment,nightlife",Bardez (Mapusa),15.5931968,73.7423909,,,"['beaches', 'nightlife']"
Majorda Beach,"Majorda Beach, Goa, India",4.5,6217.0,ChIJg8LF7u22vzsR2c7E-5SsnVs,"natural_feature, establishment, beach, peaceful, scenic, photography, relaxation",Salcete (Margao),15.3111553,73.9018114,,,"['beaches', 'peaceful', 'photography', 'relaxation', 'scenic']"
Vagator Beach Sunset Point,"JP2M+CFM, Vagator Beach Rd, Vagator, Goa 403509, India",4.5,5524.0,ChIJww0daCnpvzsR09UMQ9s7oFk,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.601075,73.733682,,,"['beaches', 'photography']"
Butterfly Beach,"Butterfly Beach, Devalkajjan, Goa 403702, India",4.5,5209.0,ChIJ8YfoFopPvjsRJzVErf5JQok,"natural_feature, establishment",Canacona,15.0196019,74.001647,,,"['beaches', 'nature']"
"Sernabatim Beach, Colva","7W78+GQP, Colva, Benaulim, Goa 403708, India",4.5,2513.0,ChIJLVsgjRS0vzsRQl0jQVGvgJI,"tourist_attraction, point_of_interest, establishment, beach, relaxation, scenic, photography, peaceful",Salcete (Margao),15.2638375,73.9169531,,,"['beaches', 'peaceful', 'photography', 'relaxation', 'scenic']"
Ozran Beach,"Ozran Beach, Anjuna, Goa, India",4.5,2262.0,ChIJuyzTNnfpvzsRbeKRVdrY7wo,"natural_feature, establishment, beach, relaxation, scenic, nightlife",Bardez (Mapusa),15.593719,73.7344677,,,"['beaches', 'nightlife', 'relaxation', 'scenic']"
Butterfly Beach Goa,"2292+RMJ, Butterfly Beach Rd, Devalkajjan, Goa 403702, India",4.5,2000.0,ChIJe86NrwdPvjsRFvqcDwHvsqk,"tourist_attraction, point_of_interest, establishment,beach,nature",Canacona,15.0195801,74.001638,,,"['beaches', 'nature']"
Vagator Beach View,"HPXM+Q9F, Vagator, Goa 403509, India",4.5,1852.0,ChIJc5ouLHDpvzsR9nHjejLY4e4,"tourist_attraction, point_of_interest, establishment,beach,viewpoint",Bardez (Mapusa),15.5994407,73.7334125,,,"['beaches', 'scenic']"
Sunset Beach,"Sunset Beach, Goa, India",4.5,1735.0,ChIJ4evHw5O2vzsRl0btkGSiHIg,"natural_feature, establishment",Salcete (Margao),15.3012749,73.9049348,,,"['beaches', 'photography']"
Betalbatim Beach,"7WV5+464, Fatona, Betalbatim, Goa 403713, India",4.5,1431.0,ChIJyUH4oJm2vzsRfO9h7HYF6CE,"point_of_interest, establishment",Salcete (Margao),15.2927539,73.908082,,,['beaches']
Kaurati's Caves,"Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.5,1204.0,ChIJnRktZeLBvzsR0FO3uIXpDqk,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4942477,73.7666941,,,"['fort', 'historical']"
Sea Queen Beach Resort & Spa,"96/5.5, Beach Road, Fatona, Colva, Betalbatim, Goa 403713, India",4.5,1108.0,ChIJOfwpabm3vzsRgPj1ugTS_JQ,"bar, spa, lodging, restaurant, point_of_interest, food, establishment",Salcete (Margao),15.2881587,73.9123698,,,"['beaches', 'food', 'nightlife']"
Utorda Beach,"8V9X+RCV, Utorda, Goa 403713, India",4.5,1015.0,ChIJFX_X4vq2vzsRD8vMc2kuQ8Q,"point_of_interest, establishment",Mormugao (Vasco),15.3196183,73.8985491,,,['beaches']
"Cabo View Point, Panjim","FQ5X+V23, Raj Bhavan Rd, Dona Paula Jetty, Panaji, Goa 403004, India",4.5,848.0,ChIJAZNVij_BvzsRdAHEnNaGR6o,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596433,73.7975451,,,"['beaches', 'scenic']"
Betul Beach,"Betul Beach, Mobor Beach, Goa, India",4.5,838.0,ChIJRb4XN2NMvjsRSIXR2ceIhxM,"natural_feature, establishment",Salcete (Margao),15.1464602,73.9481058,,,['beaches']
Polem Beach,"Polem Beach, Goa, India",4.5,821.0,ChIJzY0CZ15cvjsRF1OibJhH4VE,"natural_feature, establishment",Canacona,14.9083424,74.0818743,,,['beaches']
Carmona Beach,"Carmona Beach, Goa, India",4.5,819.0,ChIJVZpSmqm0vzsRI8XB5yFFocQ,"natural_feature, establishment",Salcete (Margao),15.2010731,73.9337777,,,['beaches']
Rajbag Beach,"Rajbag Beach, Goa, India",4.5,751.0,ChIJjfn2ZM5avjsRcWvuVzdlk_8,"natural_feature, establishment",Canacona,14.9850204,74.038458,,,['beaches']
Aguada Rocky Beach,"Aguada Rocky Beach, Unnamed Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.5,626.0,ChIJFWX6VHLBvzsRrtY68GrdDNA,"natural_feature, establishment",Bardez (Mapusa),15.4916426,73.7681518,,,"['beaches', 'fort', 'historical']"
The Figueiredo Mansion,"Loutolim, Goa 403718, India",4.5,587.0,ChIJl4dvbvewvzsRIpK7JrHcKrI,"museum, lodging, point_of_interest, establishment",Salcete (Margao),15.3464604,73.979126,,,['historical']
Pebbles Beach,"3WPC+MVG, Kola, Canaguinim, Goa 403703, India",4.5,572.0,ChIJnTm8NW1JvjsRxn2viLfxvko,"tourist_attraction, park, point_of_interest, establishment, beach, peaceful, scenic, photography, relaxation",Canacona,15.0866772,73.9222132,,,"['beaches', 'nature', 'peaceful', 'photography', 'relaxation', 'scenic']"
Sernabatim Beach,"Sernabatim Beach, Goa, India",4.5,547.0,ChIJDTRXTxS0vzsR1ETHp5kr9GQ,"natural_feature, establishment",Salcete (Margao),15.2667239,73.9150395,,,['beaches']
Siridao Rock Beach,"CVP6+877, Siridao, Goa 403108, India",4.5,495.0,ChIJty0vRly5vzsR89Oss_mrsjU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.435788,73.8606813,,,['beaches']
