name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']",21.49471593055903,2,3,0.8500000000000001,0.8505064655172414,0.3277707725271825,0.6414121883212178,0.939999268134715,0.6823539230982619,True,1
"Damodara Temple Loliem, South Goa","Shri Damodar Vidyalaya, Loliem, Goa 403728, India",4.4,81.0,ChIJQci9InpbvjsR81FrhPgDM7s,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,14.942263,74.0704844,,,"['nature', 'religious']",21.51870611261828,2,3,0.8500000000000001,0.8501791158536586,0.42894769123745513,0.6816865460071772,0.939999268134715,0.7251990178246415,True,1
Backwaters Palolem,"Canacona, Goa 403702, India",4.6,473.0,ChIJ60HZJlpFvjsRKWwSX-EWbsQ,"tourist_attraction, point_of_interest, establishment,viewpoint,nature",Canacona,15.0135625,74.0163125,,,"['nature', 'scenic']",21.71024794811107,2,3,0.8999999999999999,0.8999255010548523,0.599728620677869,0.7798467489040589,0.939999268134715,0.8296248468911531,True,1
Palolem boat kayaking backwater,"Beach, near st.cruz chapel, Palolem, Canacona, Goa 403702, India",4.9,107.0,ChIJRwiKArBFvjsRWln8gzgJsjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0130747,74.0159922,,,"['adventure', 'beaches', 'religious']",21.76252706292147,2,3,0.9750000000000001,0.973978587962963,0.4557561458430918,0.7666896111150145,0.939999268134715,0.815627880898666,True,1
Dragon Waterfall aka Agnela Fond,"626V+65V, Deao, Quepem, Talewada, Goa 403705, India",4.3,6.0,ChIJQ9YzN7WtvzsR74ssFkb3oXA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2106197,74.042919,,,['nature'],22.08023949769872,2,3,0.825,0.8306696428571427,0.18941385165642152,0.5741673263768542,0.939999268134715,0.6108167802260118,True,1
Dragon Waterfall Ambaulim,"Ambavali, Talewada, Goa 403705, India",3.8,100.0,ChIJ7YL7gEutvzsRKDVO4piFCOY,"park, point_of_interest, establishment",Sanguem,15.2107335,74.0429012,,,['nature'],22.08962239476823,2,3,0.7,0.7016305693069307,0.44923335919588203,0.6006716852625112,0.939999268134715,0.6390129286530749,True,1
Palolem Rocks Sunset Point,"2267+5CH, Anjadip, Chauri, Goa 403702, India",4.7,82.0,ChIJ83MY3bRFvjsRMiCicsc7Q40,"tourist_attraction, point_of_interest, establishment",Canacona,15.0108021,74.0127612,,,['photography'],22.179442954920976,2,3,0.925,0.924273343373494,0.4301275779793287,0.7266150372158279,0.939999268134715,0.772995322281138,True,1
Shri Chandreshwar Bhootnath Temple,"627P+5PQ, Unnamed Road, Talewada, Paroda, Goa 403705, India",4.7,1414.0,ChIJ0_uBqlCtvzsRSPxTyrAkFmM,"hindu_temple, tourist_attraction, place_of_worship, park, point_of_interest, establishment",Sanguem,15.2134237,74.0365689,,,"['nature', 'religious']",22.808100254637193,2,3,0.925,0.9249573763250883,0.7061866016103261,0.8374490664391834,0.939999268134715,0.8909039558094265,True,1
Butterfly Beach,"Butterfly Beach, Devalkajjan, Goa 403702, India",4.5,5209.0,ChIJ8YfoFopPvjsRJzVErf5JQok,"natural_feature, establishment",Canacona,15.0196019,74.001647,,,"['beaches', 'nature']",22.950044992860743,2,3,0.875,0.8749980206333973,0.8330637580702126,0.8582243156081234,0.939999268134715,0.9130053019202222,True,1
Butterfly Beach Goa,"2292+RMJ, Butterfly Beach Rd, Devalkajjan, Goa 403702, India",4.5,2000.0,ChIJe86NrwdPvjsRFvqcDwHvsqk,"tourist_attraction, point_of_interest, establishment,beach,nature",Canacona,15.0195801,74.001638,,,"['beaches', 'nature']",22.951748955950876,2,3,0.875,0.8749948463268367,0.7399164318468706,0.8209634805348502,0.939999268134715,0.8733660848097541,True,1
