name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Cocos Beach Resort,"Mohan bhag, Beach, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.2,682.0,ChIJL3vHrz5FvjsRi3G6CoAczGo,"lodging, point_of_interest, establishment",Canacona,15.0080706,74.0258535,,,['beaches'],21.033156615371198,2,3,0.8,0.8000977175277139,0.6352855139623406,0.7341728361015645,0.9399993106957808,0.7810355047581204,True,1
Pathway to Beach,"227F+39J, Dr Pundlik Gaitonde Rd, Palolem, Canacona, Goa 403702, India",4.8,4.0,ChIJCZ77HmNFvjsR7r5jIYFwtnA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0127021,74.0233801,,,['beaches'],21.067212157632927,2,3,0.95,0.9333482142857142,0.15666182436224496,0.6226736583163265,0.9399993106957808,0.662419271196516,True,1
Praia da Luis e Cris / beach,"House No: 270, Neptune Point Colomb Beach, via, Palolem, Canacona, Goa 403702, India",4.5,6.0,ChIJ41Yv36dFvjsRXFiUkgGKvvw,"tourist_attraction, point_of_interest, establishment",Canacona,15.0022031,74.0283995,,,['beaches'],21.069262454516593,2,3,0.875,0.8738201530612244,0.18941385165642152,0.6000576324993032,0.9399993106957808,0.6383596516205367,True,1
Rajbag Beach,"Rajbag Beach, Goa, India",4.5,751.0,ChIJjfn2ZM5avjsRcWvuVzdlk_8,"natural_feature, establishment",Canacona,14.9850204,74.038458,,,['beaches'],21.074010368100303,2,3,0.875,0.8749890173822189,0.6446536065569242,0.782854853052101,0.9399993106957808,0.832824922470036,True,1
Rudra Boat Trip Talpona,"Jetty, Talpona, beach, Poingunin, Goa 403702, India",5.0,48.0,ChIJkX24D9ZbvjsRYzJ62aS4hP8,"tourist_attraction, point_of_interest, establishment",Canacona,14.9829136,74.0398425,,,['beaches'],21.076738018487205,2,3,1.0,0.9972804300291545,0.37882770331284304,0.7498993393426299,0.9399993106957808,0.7977658396233926,True,1
Beach Viewpoint,"224G+2R4, Ourem Rd, south end, Palolem, Canacona, Goa 403702, India",4.8,16.0,ChIJ3SiDDgBFvjsRHoWQyxC7GvU,"tourist_attraction, point_of_interest, establishment",Canacona,15.005029,74.0268043,,,"['beaches', 'scenic']",21.084633002835265,2,3,0.95,0.9451024159663864,0.27578346940766363,0.6773748373428973,0.9399993106957808,0.7206120575147116,True,1
"Palolem Beach, GOA","225G+83J, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.6,828.0,ChIJr7GCQHpbvjsRTjE2wcXpE_I,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0083261,74.0251467,,,['beaches'],21.09032611602391,2,3,0.8999999999999999,0.8999598806651732,0.6541426304710167,0.8016329805875106,0.9399993106957808,0.8528016685396796,True,1
Colomb Beach,"Colomb Beach, Goa, India",4.5,237.0,ChIJ0ROleEtFvjsRqkMyxRepPu8,"natural_feature, establishment",Canacona,15.0026499,74.0271825,,,['beaches'],21.164097182216455,2,3,0.875,0.8749652986194478,0.5326678963619152,0.7380463377164348,0.9399993106957808,0.785156254178674,True,1
Kolz Bon Beach Wedding,"81/5, Palolem, Canacona, Goa 403702, India",5.0,2.0,ChIJsdnjfXRFvjsR2vumsP9H730,"tourist_attraction, point_of_interest, establishment",Canacona,15.0038117,74.0265002,,,['beaches'],21.172951343917525,2,3,1.0,0.955580357142857,0.10693833174914388,0.6161235469853719,0.9399993106957808,0.6554510625431433,True,1
Goa Best Beach Accommodation,"Goa Best Beach Accommodation, Palolem, Canacona, Goa 403702, India",4.2,84.0,ChIJVzFukFFFvjsRbm9h-6Jb93A,"natural_feature, establishment",Canacona,15.0095819,74.0235293,,,['beaches'],21.19126009831454,2,3,0.8,0.8007851890756303,0.4324452937699086,0.6534492309533416,0.9399993106957808,0.6951592660952731,True,1
Talpona Beach,"Talpona Beach, Goa, India",4.7,469.0,ChIJrWx_htdavjsRuZH5wuHKgRA,"natural_feature, establishment",Canacona,14.9780088,74.0419464,,,['beaches'],21.19569943753048,2,3,0.925,0.9248760448328268,0.5989037050256788,0.7944871089099675,0.9399993106957808,0.8451996718187951,True,1
Palolem Beach,"Palolem Beach, Goa, India",4.6,28949.0,ChIJuwJb0FFFvjsR9bsPS33GGx4,"natural_feature, establishment, beach, relaxation, scenic, nightlife, water sports",Canacona,15.0099648,74.0232186,,,"['adventure', 'beaches', 'nightlife', 'relaxation', 'scenic', 'water sports']",21.20448363774799,2,3,0.8999999999999999,0.8999988511596347,1.0,0.9399993106957808,0.9399993106957808,1.0,True,1
Palolem beach Mr Lucky Boat service,"Palolem, Canacona, Goa 403702, India",4.6,5.0,ChIJE5JEvypFvjsRkHpy_9BiESo,"tourist_attraction, point_of_interest, establishment",Canacona,15.010524,74.0225425,,,['beaches'],21.245902989820237,2,3,0.8999999999999999,0.8944568452380952,0.17440890704697395,0.6064376699616467,0.9399993106957808,0.6451469304937744,True,1
Palolem,"226C+VG5, Inside of Palolem Beach Resort, Palolem, Canacona - Goa Cancona, Palolem, Canacona, Goa 403702, India",4.3,7.0,ChIJJafqPTlFvjsR6D6gcWgoETM,"tourist_attraction, point_of_interest, establishment",Canacona,15.012134,74.02137,,,['beaches'],21.290573971808335,2,3,0.825,0.8302176339285714,0.2024117258934903,0.5790952707145389,0.9399993106957808,0.6160592503901909,True,1
Dolphin Boat trip and kayaking,"beach, Palolem, Canacona, Goa 403702, India",4.0,52.0,ChIJ7RmQzOFFvjsRij98A3qs2rA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0114217,74.0213312,,,"['adventure', 'beaches']",21.325548799889127,2,3,0.75,0.7522026617250674,0.38646608832958756,0.6059080323668755,0.9399993106957808,0.6445834858308425,True,1
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']",21.515361098770676,2,3,0.8500000000000001,0.8505772783251232,0.3277707725271825,0.6414546760059469,0.9399993106957808,0.6823990919005533,True,1
"Damodara Temple Loliem, South Goa","Shri Damodar Vidyalaya, Loliem, Goa 403728, India",4.4,81.0,ChIJQci9InpbvjsR81FrhPgDM7s,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,14.942263,74.0704844,,,"['nature', 'religious']",21.547947003584873,2,3,0.8500000000000001,0.8502041594076656,0.42894769123745513,0.6817015721395814,0.9399993106957808,0.725214970248213,True,1
Backwaters Palolem,"Canacona, Goa 403702, India",4.6,473.0,ChIJ60HZJlpFvjsRKWwSX-EWbsQ,"tourist_attraction, point_of_interest, establishment,viewpoint,nature",Canacona,15.0135625,74.0163125,,,"['nature', 'scenic']",21.73109850238334,2,3,0.8999999999999999,0.8999298334840264,0.599728620677869,0.7798493483615635,0.9399993106957808,0.829627574709948,True,1
Mitansh_boat_trip,"End of palolem beach, end of road, Palolem, Canacona, Goa 403702, India",5.0,5.0,ChIJF0dLRrFFvjsRdCulOZjvCM8,"tourist_attraction, point_of_interest, establishment",Canacona,15.0136087,74.0160597,,,['beaches'],21.754323186813476,2,3,1.0,0.9777901785714286,0.17440890704697395,0.6564376699616468,0.9399993106957808,0.6983384588609499,True,1
Galgibaga Beach,"Galgibaga Beach, Goa, India",4.7,1386.0,ChIJn2moOTxbvjsRKbW2KRy9wZ4,"natural_feature, establishment",Canacona,14.9600472,74.0495654,,,['beaches'],21.76980667601024,2,3,0.925,0.9249579964465959,0.7042411371357918,0.8366712527222744,0.9399993106957808,0.8900764534635417,True,1
Palolem boat kayaking backwater,"Beach, near st.cruz chapel, Palolem, Canacona, Goa 403702, India",4.9,107.0,ChIJRwiKArBFvjsRWln8gzgJsjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0130747,74.0159922,,,"['adventure', 'beaches', 'religious']",21.783418422797315,2,3,0.9750000000000001,0.9739976025132275,0.4557561458430918,0.7667010198451731,0.9399993106957808,0.8156399809247376,True,1
Turtle Beach,"Turtle Beach, Poingunin, Goa 403702, India",4.6,211.0,ChIJoz6KFzxbvjsR3KwmyqFf0QY,"natural_feature, establishment",Canacona,14.9599248,74.0489962,,,['beaches'],21.8251798810581,2,3,0.8999999999999999,0.8998431182614554,0.5214072389252478,0.7484687665269723,0.9399993106957808,0.7962439525332854,True,1
Dragon Waterfall aka Agnela Fond,"626V+65V, Deao, Quepem, Talewada, Goa 403705, India",4.3,6.0,ChIJQ9YzN7WtvzsR74ssFkb3oXA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2106197,74.042919,,,['nature'],22.06972635465549,2,3,0.825,0.8309630102040815,0.18941385165642152,0.5743433467850174,0.9399993106957808,0.6110040084602749,True,1
Dragon Waterfall Ambaulim,"Ambavali, Talewada, Goa 403705, India",3.8,100.0,ChIJ7YL7gEutvzsRKDVO4piFCOY,"park, point_of_interest, establishment",Sanguem,15.2107335,74.0429012,,,['nature'],22.079097475708775,2,3,0.7,0.7016509016973126,0.44923335919588203,0.6006838846967404,0.9399993106957808,0.6390258778510364,True,1
Dragonfly Beach,"2294+8Q, Canacona, Chauri, Goa 403702, India",4.5,22.0,ChIJZ74AN0FFvjsRzdj0wEYZ5c4,"tourist_attraction, point_of_interest, establishment",Canacona,15.0182525,74.0069794,,,['beaches'],22.479866054036552,2,3,0.875,0.8746409161490684,0.3052073275705443,0.6468674807176588,0.9399993106957808,0.6881573990079334,True,1
Shri Chandreshwar Bhootnath Temple,"627P+5PQ, Unnamed Road, Talewada, Paroda, Goa 403705, India",4.7,1414.0,ChIJ0_uBqlCtvzsRSPxTyrAkFmM,"hindu_temple, tourist_attraction, place_of_worship, park, point_of_interest, establishment",Sanguem,15.2134237,74.0365689,,,"['nature', 'religious']",22.797823667896612,2,3,0.925,0.9249588276123171,0.7061866016103261,0.8374499372115207,0.9399993106957808,0.8909048418255182,True,1
Butterfly Beach,"Butterfly Beach, Devalkajjan, Goa 403702, India",4.5,5209.0,ChIJ8YfoFopPvjsRJzVErf5JQok,"natural_feature, establishment",Canacona,15.0196019,74.001647,,,"['beaches', 'nature']",22.96960653408312,2,3,0.875,0.8749984147929805,0.8330637580702126,0.8582245521038734,0.9399993106957808,0.9130055121727927,True,1
Butterfly Beach Goa,"2292+RMJ, Butterfly Beach Rd, Devalkajjan, Goa 403702, India",4.5,2000.0,ChIJe86NrwdPvjsRFvqcDwHvsqk,"tourist_attraction, point_of_interest, establishment,beach,nature",Canacona,15.0195801,74.001638,,,"['beaches', 'nature']",22.97131263852115,2,3,0.875,0.8749958725994146,0.7399164318468706,0.820964096298397,0.9399993106957808,0.873366700333775,True,1
Honeymoon beach,"2XCX+P4, Agonda, Devalkajjan, Goa 403702, India",4.4,463.0,ChIJAaID1HZPvjsRpG_rt1HF_vo,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0218547,73.9977915,,,['beaches'],23.28197795945031,2,3,0.8500000000000001,0.8500360798953202,0.5976530737185028,0.7490828774245932,0.9399993106957808,0.7968972624779134,True,1
Xandrem Beach,"Xandrem Beach, Goa, India",4.1,65.0,ChIJKUVRlVtbvjsRLyO4EGoiBWc,"natural_feature, establishment",Canacona,14.9386335,74.0459854,,,['beaches'],23.65933419183355,2,3,0.7749999999999999,0.7763900162337661,0.407818748559936,0.6289615091642341,0.9399993106957808,0.6691084791314169,True,1
Polem Beach,"Polem Beach, Goa, India",4.5,821.0,ChIJzY0CZ15cvjsRF1OibJhH4VE,"natural_feature, establishment",Canacona,14.9083424,74.0818743,,,['beaches'],23.800805845719264,2,3,0.875,0.8749899526416406,0.653317215166776,0.7863208576516947,0.9399993106957808,0.836512164109637,True,1
Goa The Village Agonda,"279/a dawalkhazen agonda Agonda beach road dawalkhazen agonda, Canacona, Goa 403702, India",4.5,265.0,ChIJzQbI6HVPvjsRUeyFZPkd-TM,"bar, lodging, restaurant, food, health, point_of_interest, establishment",Canacona,15.0471503,73.9851229,,,"['beaches', 'food', 'nightlife']",23.898884457561813,2,3,0.875,0.874968951396348,0.5434945401097713,0.7423791868817173,0.9399993106957808,0.7897656715643904,True,1
Agonda Beach,"Agonda Beach Rd, Agonda, Goa 403702, India",4.7,106.0,ChIJsZjTYDtPvjsRJSOzYdXqIjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0469828,73.9846745,,,['beaches'],23.949661991291013,2,3,0.925,0.9244555240320427,0.45485065592381435,0.7366135767887514,0.9399993106957808,0.7836320393081089,True,1
KA-GO Border Beach,"W32M+PVH, Loliem, Goa 403728, India",4.6,66.0,ChIJl9-1rQtdvjsREn9dtrSRftE,"tourist_attraction, point_of_interest, establishment,beach",Canacona,14.901806,74.0847427,,,['beaches'],24.247090125707526,2,3,0.8999999999999999,0.8995035980810233,0.4092825274881344,0.7034151698438678,0.9399993106957808,0.7483145592130327,True,1
Cola BEACH,"3X4C+FW4, Cola Beach Rd, Kola, Goa 403702, India",4.3,12.0,ChIJE5zySQBPvjsRQwQQfA_mt6I,"tourist_attraction, point_of_interest, establishment",Canacona,15.0561288,73.9723403,,,['beaches'],25.092093933440584,2,3,0.825,0.8282108516483516,0.24967079663791977,0.5967948296441788,0.9399993106957808,0.6348885822080397,True,1
Cola Beach,"Cola Beach Rd, Kola, Goa 403702, India",4.6,11157.0,ChIJN7gFSwNPvjsRikm58eoZL_U,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0573292,73.9718316,,,['beaches'],25.12822406281577,2,3,0.8999999999999999,0.8999970192750877,0.9071952430424557,0.9028763087820348,0.9399993106957808,0.9605074158126055,True,1
Blue Lagoon Beach cola,"3X4C+RM7, Cola Beach Rd, Kola, Goa 403702, India",4.2,12.0,ChIJZ1vqOgBPvjsRklMoMVbIxCo,"tourist_attraction, point_of_interest, establishment",Canacona,15.0570292,73.9716718,,,['beaches'],25.14965675225766,2,3,0.8,0.8051339285714286,0.24967079663791977,0.582948675798025,0.9399993106957808,0.6201586205063603,True,1
Cola backwaters kayaking spot,"Cola Beach Rd, Canacona, Kola, Goa 403702, India",4.6,57.0,ChIJD4hhuDtPvjsR_Wfabyrh0oQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.05696,73.9714593,,,"['adventure', 'beaches']",25.173296800183607,2,3,0.8999999999999999,0.8994265701970443,0.3952413478250126,0.6977524812482316,0.9399993106957808,0.7422904179916475,True,1
Cola beach kayaking - ADI kayaking service,"Cola Beach Rd, Canacona, Kola, Goa 403702, India",4.6,505.0,ChIJXwPVMhdbvjsRu59-xLH3ecw,"tourist_attraction, travel_agency, point_of_interest, store, establishment,adventure",Canacona,15.0573791,73.9713667,,,"['adventure', 'beaches', 'shopping']",25.176976690215874,2,3,0.8999999999999999,0.8999342708921513,0.6060877443813365,0.7823956602878254,0.9399993106957808,0.8323364191710967,True,1
Soneca Cola Beach Resort,"Cola Beach Rd, behind cola, Canacona, Kola, Goa 403702, India",4.3,481.0,ChIJ7V_1IP1PvjsRxC9dEyeFMwQ,"lodging, restaurant, point_of_interest, food, establishment",Canacona,15.0609485,73.9701669,,,"['beaches', 'food']",25.255795158122655,2,3,0.825,0.8250865997332543,0.6013577710813306,0.7355950682724848,0.9399993106957808,0.7825485188154048,True,1
Small Cola Beach,"Chota, Cola Beach, Kola, Goa 403511, India",4.5,218.0,ChIJr4Fm6uNOvjsRC329aus11sA,"tourist_attraction, point_of_interest, establishment",Pernem,15.0652079,73.9674837,,,"['beaches', 'shopping']",25.49226352841777,2,3,0.875,0.8749622879973907,0.5245693557294161,0.7348051150902009,0.9399993106957808,0.7817081424733209,True,1
